"id","cod_incidencia","empresa","ciudad","tipo_incid","estado","municipalidad","causa","areas_afectadas","fec_deteccion","fec_estimada","infor_web","descripcion","tipo_red","diametro","agua","desague","facilityid","cod_sunass","vusuario","fuente","imagen_url","creado_en","actualizado_en"
"125184","M-20260923070642-827","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. Rinconada alta I etapa; Urb. El Refugio","2026-09-25 13:00:00","2026-09-25 23:50:00","Sector 196","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923070642.jpg","2026-09-23 08:06:42","2026-09-23 08:06:42"
"125178","M-20260923065242-865","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LOS OLIVOS","Limpieza de reservorio","C.H. Carlos Cueto Fernandini 1ra y 2da etapa; Urb. Parque El Naranjal 1ra etapa; Urb. Preví; Urb. Villa del Norte","2026-09-25 12:00:00","2026-09-25 20:00:00","Sector 83","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923065242.jpg","2026-09-23 07:52:42","2026-09-23 07:52:42"
"125177","M-20260923065235-840","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LOS OLIVOS","Limpieza de reservorio","APV Patria Nueva","2026-09-25 12:00:00","2026-09-25 20:00:00","Sector 84","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923065235.jpg","2026-09-23 07:52:35","2026-09-23 07:52:35"
"125179","M-20260923065245-282","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. Rinconada alta I y II etapa","2026-09-25 08:00:00","2026-09-25 20:00:00","Sector 196","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923065245.jpg","2026-09-23 07:52:45","2026-09-23 07:52:45"
"125168","M-20260922150316-556","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Conjunto Residencial La Alameda I; Urb. Las Lomas de La Molina Vieja 2da etapa; Mzs. P1, O1, D1, F1, G1, I1, J1, H1, N1, M1, K1 y L1","2026-09-24 14:00:00","2026-09-24 23:50:00","Sector 199","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922150316.jpg","2026-09-22 16:03:16","2026-09-22 16:03:16"
"125169","M-20260922150321-217","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","MIRAFLORES","Empalme de tubería","Urb. Miraflores; Av. Arequipa; Av. Angamos Oeste; Calle García Calderón; Calle General Borgoño; Calle Independencia","2026-09-24 12:00:00","2026-09-24 23:00:00","Sector 55","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922150321.jpg","2026-09-22 16:03:21","2026-09-22 16:03:21"
"125166","M-20260922111551-432","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LOS OLIVOS","Limpieza de reservorio","A.H. Laura Caller; A.H. Los Olivos; A.H. San Martín; A.H. San Martín de Porres; APV COVITCOSF; APV Santa Elisa; Asoc. Alameda de Villa Sol; Asoc. Alameda del Naranjal; Coop. Santa Elisa; Urb. Los Naranjos; Urb. Parque El Naranjal II Etapa; Urb. Santa Elisa I y II etapa","2026-09-24 12:00:00","2026-09-24 20:00:00","Sector 84","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922111551.jpg","2026-09-22 12:15:51","2026-09-22 12:15:51"
"125163","M-20260922084355-625","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Ejecución de empalmes en las redes secundarias","Av. César Tello; Jr. Túpac Amaru; Av. José Carlos Mariátegui; Área Progreso; Jr. El Carmen; Jr. Víctor Fajardo; Jr. Pedro Valle Medina; Jr. Pedro Tejada; Jr. San Pedro","2026-09-24 10:00:00","2026-09-24 18:00:00","Sectores S- 309, S-310 y S-311","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922084355.jpg","2026-09-22 09:43:55","2026-09-22 09:43:55"
"125165","M-20260922084417-627","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTA ANITA","Limpieza de reservorio","Cooperativa Viñas de San Francisco; Urb. Portada de Ceres; Coop. Benjamín Doig; Urb. Productores; Urb. El Asesor I y II; A.H. 29 de enero","2026-09-24 08:00:00","2026-09-24 20:00:00","Sector 166","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922084417.jpg","2026-09-22 09:44:17","2026-09-22 09:44:17"
"125164","M-20260922084402-876","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA EL SALVADOR","Limpieza y desinfección de Reservorio","A.H. La Unión; Sector 7; Grupos 1, 1A, 2, 2A, 3, 3A. Sector 9; Grupo 1. Sector 9; Grupo 2; Mzs. A, B, C, D, E, H, J, K, L, M, N, O, P. Sector 9; Grupo 2; Mzs. F, G, I. Sector 7; Grupo 4. A.H. Edilberto Ramos.; A.H. Sector 9 Grupo 5; Ampliación La Encantada, Collasuyo, San Ignacio de Loyola; A.H. Collasuyo; Ampliac. 3A 7mo, 9no, y 10mo. Sector Grupo 2A, 3A; Oasis 2 Mirador de Villa 200 Millas. Grupo 5 sector 9no.; A.H. El Mirador Mz. A Lote 1; A.H. La Encantada Grupo 1; A.H. 9no Sectores 1 y 3; Oasis de Villa Grupos 1, 2, 3, 4 y 4A; A.H. Edilberto Ramos; A.H. Los Jardines de Pachacámac, Valle de Jesús, Héroes del Cenepa; A,H, Las Palmeras, A.H. Laureles de Villa.","2026-09-24 08:00:00","2026-09-24 20:00:00","Sector 326","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922084402.jpg","2026-09-22 09:44:02","2026-09-22 09:44:02"
"125150","M-20260921072802-932","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. Las Praderas de La Molina; Urb. Portada del Sol III etapa","2026-09-23 13:00:00","2026-09-23 23:50:00","Sector 199","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921072802.jpg","2026-09-21 08:28:02","2026-09-21 08:28:02"
"125186","M-20260923112957-316","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTA ROSA","Limpieza de reservorio","A.H. La Arboleda","2026-09-23 12:00:00","2026-09-23 18:00:00","Sectores 214, 216","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923112957.jpg","2026-09-23 12:29:57","2026-09-23 12:29:57"
"125154","M-20260921111924-458","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","CARABAYLLO","Limpieza y desinfección de reservorio","Área comprendida entre limite distrital con Comas; Río Chillón; Av. Parque Zonal; Av. Túpac Amaru; Av. Amador Merino Reyna","2026-09-23 12:00:00","2026-09-23 18:00:00","Sectores 350, 351 y 352","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921111924.jpg","2026-09-21 12:19:24","2026-09-21 12:19:24"
"125153","M-20260921111921-314","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","COMAS","Limpieza y desinfección de reservorio","Todo el distrito de Comas; a excepción del área comprendida entre las Avenidas: Gerardo Unger, República de Israel, Micaela Bastidas y Túpac Amaru","2026-09-23 12:00:00","2026-09-23 18:00:00","Sectores 339, 340C, 341A, 342, 343, 344, 345, 346, 347, 348, 349, 350","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921111921.jpg","2026-09-21 12:19:21","2026-09-21 12:19:21"
"125151","M-20260921072809-869","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN MARTÍN DE PORRES","Limpieza de reservorio","A.H. 12 de Diciembre; A.H. Los Jazmines de Palao II; A.H. Juan Pablo II; A.H. Lampa de Oro; A.H. Lampa de Oro Ampliación; A.H. Lampa de Oro I y II etapa; A.H. La Milla; A.H. Nuevo Perú; A.H. Manuel Scorza; Asoc. Consuelo G. de Velasco; Asoc. 24 de Junio; Coop. Viv. Urb. Pop. Valdiviezo; Urb. Ingeniería; Urb. 27 de Octubre; Urb. Palao I y II etapa; Urb. Perú; Urb. Valdiviezo.","2026-09-23 12:00:00","2026-09-23 20:00:00","Sector 206","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921072809.jpg","2026-09-21 08:28:10","2026-09-21 08:28:10"
"125185","M-20260923112949-165","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTIAGO DE SURCO","Limpieza de reservorio","Asoc. Inmaculada; Asoc. Villa del Reportero Gráfico","2026-09-23 09:17:00","2026-09-23 20:00:00","Sector 298","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923112949.jpg","2026-09-23 12:29:49","2026-09-23 12:29:49"
"125182","M-20260923070531-534","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de fuente de pozo","Asoc. Residencial La Estrella","2026-09-23 08:00:00","2026-09-23 23:00:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923070531.jpg","2026-09-23 08:05:31","2026-09-23 08:05:31"
"125149","M-20260921072756-119","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE MIRAFLORES","Limpieza de Reservorio","Sector 300 San Juan de Miraflores: PJ. José M. Arguedas, PJ. 5 de Mayo, PJ. Ollantay, A.H. Leoncio Prado, PJ. El Nazareno, A.H. Virgen del Carmen, PJ. Los Ángeles, PJ. 3 de Julio, PJ. 1° de Mayo, PJ. Virgen del Buen Paso, A.H. La Inmaculada, A.H. Antúnez de Mayolo, A.H. 26 de Febrero; Sector 307 Villa María del Triunfo: A.H. Buenos Aires, A.H. Juan Velasco, A.H. Villa Bolívar, A.H. Japón, A.H. Señor de Los Milagros, A.H. Villa Las Casuarinas, A.H. Los Pinos; Sector 308 Villa María del Triunfo: A.H. El Paraíso, A.H. 1ro de Enero, A.H. Las Lomas, A.H. José C. Mariátegui, A.H. Villa Limatambo, A.H. Las Malvinas, A.H. 3 de Mayo, A.H. Caminos de la Hermandad, A.H. Horacio Zevallos, A.H. Brilla el Sol, A.H. Las Américas, A.H. Monte Bektu","2026-09-23 08:00:00","2026-09-23 20:00:00","Sectores 300, 307, 308","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921072756.jpg","2026-09-21 08:27:56","2026-09-21 08:27:56"
"125139","M-20260921064713-419","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. Las Praderas de La Molina; Urb. Las Colinas de La Molina; Urb. Portada del Sol I y II etapa; Urb. Portada del Sol Aeronáutica","2026-09-23 08:00:00","2026-09-23 20:00:00","Sector 199","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921064713.jpg","2026-09-21 07:47:13","2026-09-21 07:47:13"
"125187","M-20260923113005-410","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTIAGO DE SURCO","Baja presión en las redes","Urb. Villa Alegre Cuadrante; Av. Guardia Civil Norte; Calle Luis Dextre; Calle Lino Mendoza; Av. Alcides Vigo","2026-09-23 07:40:00","2026-09-23 14:40:00","Sector 123","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923113005.jpg","2026-09-23 12:30:05","2026-09-23 12:30:05"
"125188","M-20260923113012-821","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTIAGO DE SURCO","Baja presión en las redes","Urb. Villa Alegre, Cuadrante: Av. Guardia Civil Norte, Calle Luis Dextre, Calle Lino Mendoza, Av. Alcides Vigo","2026-09-23 07:38:00","2026-09-23 14:40:00","Sector 123","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923113012.jpg","2026-09-23 12:30:12","2026-09-23 12:30:12"
"125180","M-20260923070503-507","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","EL AGUSTINO","Reparación en la toma","Urb. La Atarjea","2026-09-23 07:00:00","2026-09-23 15:00:00","Sector 170","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923070503.jpg","2026-09-23 08:05:03","2026-09-23 08:05:03"
"125181","M-20260923070526-454","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Reparación en la toma","Asoc. Las Begonias; Urb. Los Claveles de Javier Prado; Asoc. Los Olivos; Asoc. Los Rosales; Asoc. Los Jardines de Ate","2026-09-23 06:40:00","2026-09-23 15:00:00","Sector 175","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923070526.jpg","2026-09-23 08:05:26","2026-09-23 08:05:26"
"125189","M-20260923113018-939","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","MIRAFLORES","Falla de válvula","Sector 57","2026-09-23 06:00:00","2026-09-23 12:00:00","Sector 57","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923113018.jpg","2026-09-23 12:30:18","2026-09-23 12:30:18"
"125183","M-20260923070634-828","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de fuente de pozo","Asoc. Residencial La Estrella","2026-09-23 05:26:00","2026-09-23 23:00:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923070634.jpg","2026-09-23 08:06:34","2026-09-23 08:06:34"
"125175","M-20260923060207-975","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTIAGO DE SURCO","Reparación de rotura de tubería","Urb. Resid. Honor y Lealtad; Cuadrante: Jr. Ketín Vidal, Calle Dextre, Jr. Alcides Vigo Hurtado","2026-09-22 19:00:00","2026-09-23 02:00:00","Sector 123","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923060207.jpg","2026-09-23 07:02:07","2026-09-23 07:02:07"
"125176","M-20260923060218-265","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTIAGO DE SURCO","Reparación de rotura de tubería","Urb. Resid. Honor y Leadad; Cuadrante: Jr. Ketín Vidal, Calle Dextre, Jr. Alcides Vigo Hurtado","2026-09-22 18:49:00","2026-09-22 23:55:00","Sector 123","","AGUA","","1","0","","","","MANUAL","uploads/img_20260923060218.jpg","2026-09-23 07:02:18","2026-09-23 07:02:18"
"125174","M-20260922200204-713","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LA MOLINA","Reparación en la toma","Urb. Los Girasoles de La Molina","2026-09-22 16:50:00","2026-09-22 23:50:00","Sector 199","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922200204.jpg","2026-09-22 21:02:04","2026-09-22 21:02:04"
"125171","M-20260922175006-417","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA EL SALVADOR","Afectación por tercero","Cercado; Cuadrante: Av. Separadora Industrial, Av. 1ro de Mayo, Av. Central, Av. Mateo Pumacahua","2026-09-22 16:00:00","2026-09-22 23:00:00","Sector 317","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922175006.jpg","2026-09-22 18:50:06","2026-09-22 18:50:06"
"125172","M-20260922175022-657","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LURÍN","Fuga en toma de conexión","A.H. San José; Av. Lima; Av. Los Cipreses; Zona Arqueológica","2026-09-22 14:00:00","2026-09-22 20:00:00","Sector 450","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922175022.jpg","2026-09-22 18:50:22","2026-09-22 18:50:22"
"125133","M-20260920074041-986","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Vivienda El Milagro de Mayo; A.H. El Amauta zona B; Mzs. A, B, C, D, E, F, G, H, I; A.H. Nuevo Amanecer","2026-09-22 13:00:00","2026-09-22 23:50:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920074041.jpg","2026-09-20 08:40:41","2026-09-20 08:40:41"
"125173","M-20260922175036-404","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","RÍMAC","Rotura de tubería matriz","Cercado; U. V. del Rimac; Urb. Leoncio Prado; P.J. Huerta Santa Rosa; Urb. Ventura Rossi","2026-09-22 12:50:00","2026-09-22 20:00:00","Sector 201","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922175036.jpg","2026-09-22 18:50:36","2026-09-22 18:50:36"
"125132","M-20260920073846-564","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","MIRAFLORES","Ejecución de empalme","Urb. San Antonio; Cuadrante: Av. República de Panamá, Av. 28 de Julio, Calle Ramón Ribeyro, Av. Alfredo Benavides","2026-09-22 12:00:00","2026-09-22 23:00:00","Sector 57","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920073846.jpg","2026-09-20 08:38:46","2026-09-20 08:38:46"
"125131","M-20260920073820-906","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","MIRAFLORES","Empalme de tubería","Urb. San Antonio","2026-09-22 12:00:00","2026-09-22 23:00:00","Sector 57","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920073820.jpg","2026-09-20 08:38:20","2026-09-20 08:38:20"
"125130","M-20260920073618-707","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN BORJA","Ejecución de empalme","Urb. Cópac; Urb. Las Magnolias; Urb. San Borja; Urb. San Borja Sur; Cuadrante: Av. De Las Artes Sur, Av. San Borja Sur, Jr. Frederic Remington, Av. José Barrenechea, Ca. Mercator, Jr. Von Leonard, Jr. Alberto Barajas","2026-09-22 12:00:00","2026-09-22 23:00:00","Sector 67","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920073618.jpg","2026-09-20 08:36:18","2026-09-20 08:36:18"
"125128","M-20260920073207-787","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. 5 de Abril; A.H. Luis Pardo; A.H. Leoncio Prado; A.H. Rumi Nawi; U. Pop. Tahuantinsuyo","2026-09-22 12:00:00","2026-09-22 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920073207.jpg","2026-09-20 08:32:07","2026-09-20 08:32:07"
"125167","M-20260922150310-720","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","BREÑA","Reparación de rotura de tubería","C.R. Breña; Cercado; Urb. Azcona; Urb. Chacra Colorada; Cuadrante: Av. Arica, Av. Bolivia, General Varela, Jirón Restauración, Jirón Aguarico","2026-09-22 11:15:00","2026-09-22 22:00:00","Sector 15","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922150310.jpg","2026-09-22 16:03:10","2026-09-22 16:03:10"
"125170","M-20260922150353-364","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","BREÑA","Reparación de rotura de tubería","C.R. Breña;Cercado;Urb. Azcona;Urb. Chacra Colorada","2026-09-22 10:48:00","2026-09-22 22:00:00","Sector 15","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922150353.jpg","2026-09-22 16:03:53","2026-09-22 16:03:53"
"125129","M-20260920073212-759","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","A.H. Pueblos Unid Sect Sr de Muruhuay; AF Cristo de Pachacamilla; A.H. San José Obrero; A.H. San José Obrero Ampl.; Agru. Pueblos Hermanos de Mayobamba; Agru. Alejandro Toledo; Agru. Unidos al Desarrollo; A.H. P.I. Nueva Alianza Sector Cerrito Alegre; A.H. P.I. Nueva Alianza Sector Alberto Fujimori II; A.H. Los Libertadores Sector Los Ángeles; A.H. P.I. Nueva Alianza Sector Juan Landázuri Ricketts; Asoc. Monte de Sión; A.H. P.I. Nueva Alianza Sector Los Ángeles II; A.H. Ciudad de Los Constructores Ampl.; AF Villa Maestro CE Jesús Obrero; A.H. San José Obrero Mariscal Cáceres","2026-09-22 10:00:00","2026-09-22 23:00:00","Sector 421","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920073212.jpg","2026-09-20 08:32:12","2026-09-20 08:32:12"
"125162","M-20260922084349-373","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de fuente de pozo","Asoc. Residencial La Estrella","2026-09-22 08:00:00","2026-09-22 18:30:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922084349.jpg","2026-09-22 09:43:49","2026-09-22 09:43:49"
"125127","M-20260920072620-629","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Viv. EL Milagro de Mayo; A.H. Nuevo Amanecer; Asoc. Jesús de Nazareth; A.H. Amauta zona B","2026-09-22 08:00:00","2026-09-22 20:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920072620.jpg","2026-09-20 08:26:20","2026-09-20 08:26:20"
"125126","M-20260920072617-716","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Limpieza de Reservorio","A.H. José C. Mariátegui 1ra, 3ra y 7ma etapa; P.J. Vallecito Bajo; A.H. 30 de Agosto; A.H. Santa Rosa de Belén; San Gabriel Bajo Mzs. A, B, D, H, I, J, K, L, M, N, O, P, Q, R, S, M2, C3, D3, E3; Ampliación Vista Alegre; A.H. Garcilaso de la Vega; Ampliación 1ro de Mayo (Pilón); P.J. Arenal Alto; Cercado Villa María del Triunfo (Parte Alta) Mz. F17, G17, F18, G18, I18, J18A, H19, I19, J19, H20, I20; Asoc. Central Unificada Mzs. F17A, F17B, G18, G19, K18, K18A, K19, J20; A.H. Arenal Alto; A.H. El Chasqui; Ampliación Sector Centenario; Comité 32B Mzs. U5K, U5L, U5M; Comité Vecinal 15; A.H. San Isidro Labrador","2026-09-22 08:00:00","2026-09-22 20:00:00","Sectores 309, 310","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920072617.jpg","2026-09-20 08:26:17","2026-09-20 08:26:17"
"125125","M-20260920072611-971","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Limpieza de Reservorio","Sector 310 Zona de Presión N° 01: Mzs. D3, E1, E2, E3, E4; Zona de Presión N° 02: Mzs. A, A', A1, B, B1, C, C1, D, D1, D2, H, I, G, K6, K6', K6B, K6H, K6G, K6J, K6L, K6K, K6P, K6F, K6M, K6N, K6Q, K6O, K6X, K6X1, K6X2, K6R, R1, R2, X3, T3, X4, T4B; Zona de Presión N° 03: Mzs. A, B, C, C1, D, E, E1, F, H, H1, H2, K1, K'1, K2, K3, K4, K5, K7', K6M, W1, W2, W3, Z1 al Z7, R3, R4, T1, T2, T4A X1, X2, X5; Zona de Presión N° 04: Mzs. X, X6, Y1 al Y4","2026-09-22 08:00:00","2026-09-22 20:00:00","Sectores 309, 310","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920072611.jpg","2026-09-20 08:26:11","2026-09-20 08:26:11"
"125161","M-20260922071811-224","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de fuente de pozo","Asoc. Residencial La Estrella","2026-09-22 06:27:00","2026-09-22 23:00:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922071811.jpg","2026-09-22 08:18:11","2026-09-22 08:18:11"
"125159","M-20260922071746-837","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE LURIGANCHO","Rotura de tubería matriz","Urb. Mariscal Cáceres","2026-09-22 06:19:00","2026-09-22 12:00:00","Sectores 417, 422","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922071746.jpg","2026-09-22 08:17:46","2026-09-22 08:17:46"
"125160","M-20260922071751-364","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","CHACLACAYO","Montaje y desmontaje en el pozo","Sectores 157; 158; 161; 178","2026-09-22 05:56:00","2026-09-22 23:00:00","Sectores 157, 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922071751.jpg","2026-09-22 08:17:51","2026-09-22 08:17:51"
"125158","M-20260922062453-349","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE MIRAFLORES","Reparación de rotura de tubería","Urb. San Juan","2026-09-21 19:29:00","2026-09-21 23:59:00","Sector 304","","AGUA","","1","0","","","","MANUAL","uploads/img_20260922062453.jpg","2026-09-22 07:24:53","2026-09-22 07:24:53"
"125156","M-20260921181306-861","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SURQUILLO","Rotura de tubería matriz","A.H. Casa Huertas; Cuadrante: Av. Angamos, Jr. San Fernando, Av. República de Panamá","2026-09-21 16:05:00","2026-09-21 23:55:00","Sector 58","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921181306.jpg","2026-09-21 19:13:06","2026-09-21 19:13:06"
"125157","M-20260921181310-321","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SURQUILLO","Rotura de tubería matriz","A.H. Casa Huertas; Cuadrante: Av. Angamos, Jr. San Fernando, Av. República de Panamá","2026-09-21 15:53:00","2026-09-21 23:55:00","Sector 58","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921181310.jpg","2026-09-21 19:13:10","2026-09-21 19:13:10"
"125155","M-20260921161948-512","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN MARTIN DE PORRES","Trabajos de mantenimiento en las redes","Urb. Ingeniería","2026-09-21 14:02:00","2026-09-21 22:00:00","Sector 204","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921161948.jpg","2026-09-21 17:19:48","2026-09-21 17:19:48"
"125105","M-20260919141045-962","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN MARTÍN DE PORRES","Limpieza de Reservorio","P.V. Residencial El Buen Jesús; P.V. Rivera Azul; P.V. La Perla II etapa; Asoc. Comerciantes El Horizonte de San Diego; APV Manta María; AP Santa Teresa de Chuquitanta; P.V. Los Portales de Bethel; AP Los Pinos; P.V. Valle Azul de San Diego I y II etapa; P.V. Los Nogales de San Diego I, II y III etapa; P.V. Villa Horizonte; Urb. Casablanca; P.V. Atlanta; P.V. San Valentín; P.V. El Bosque II etapa; APV Las Torres del Norte; Asoc. Propietarios Los Pinos de Chuquitanta; P.V. La Perla; P.V. Santa Leonora; P.V. Las Flores de Chuquitanta; P.V. El Trébol; P.V. Residencial Las Lomas; P.V. El Mirador; A.H. Virgen de la Merced; Asoc. Pobladores Virgen de las Mercedes; P.V. Virgen de Cocharcas I etapa; P.V. La Florida I etapa; Programa Resid. Las Margaritas; P.V. La Planicie; P.V. Los Reyes; P.V. La Virreina; P.V. Corazón de Jesús; P.V. Real Madrid; Av. Villa Victoria; P.V. Residencial El Rosal II; Asoc. Propietarios San Miguel Arcángel; P.V. Villa Juanita","2026-09-21 12:00:00","2026-09-21 20:00:00","Sector 253","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141045.jpg","2026-09-19 15:10:45","2026-09-19 15:10:45"
"125104","M-20260919141039-479","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Asoc. La Praderas de Santa María; A.H. Lomas de Santa María; Agru. Los Portales de Santa María; Agru. Nueva Alianza de Santa María; A.H. Santa María Parcela 3 Sector Nueva Alianza; Agru. Las Vegas de Santa María; Agru. El Ayllu de Santa Rosa; AF Santa Rosa; A.H. CMC Ampl. Santa María Parcela I; A.H. 1ro de Agosto; A.H. 1ro de Agosto Ampliac; Agru. Nuevo Milenio; A.H. Prolg Santa María Parcela II Sector Ampl.; AF San Juan Bautista de Santa María; A.H. Santa María Parcela 3 Sector Nueva Alianza; A.H. Parcela II Santa María; A.H. Santa María Ampl. Parcela 5 Sector G3A","2026-09-21 12:00:00","2026-09-21 21:00:00","Sector 420","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141039.jpg","2026-09-19 15:10:39","2026-09-19 15:10:39"
